uid,year,week,ticket_no,parent_ticket,circle,cmp,cmm_name,link_name,span_name,vendor_tt,fibre_owner,construction_type,impact,affected_service,reason,event_date,reported_to_fibre_noc,informed_date,etr,cleared_date,status,resolution,fault_description,mttr,mttn,delay_reason,inter_intra_bin,zone,bucket,transport_ip_bin,restoration_status,span_id,workorder,sp_name,rca_cause_code,reason_high_mttr,day,month,week_name,ttr_percentage
2026WK-18'26,2026,WK-18'26,IM368458779,,UP East,Gorakhpur,CMM Name,I-UE-GKPR-AG2-0001,I-UE-GKPR-ENB-0041,,,O & M,NSA,AG1 - CSS,Fibre Cut,05-05-2026,05-05-2026 13:21,05-05-2026 13:21,0000-00-00 00:00:00,05-05-2026 22:48,Resolved,Restored by single joint,"Own fiber partially damaged at 3.8KM from I-UE-GKPR-ENB-0041, restored by single joint, delay due to high loss as multiple location.


CMP_Interface Down [1]: UTTAR PRADESH(EAST)/Gorakhpur;Link: AG1_CSS : IPOF :; Down Since:2026-05-05 13:10:51.000000
 $$ [AG1_CSS]I-UE-GKPR-AG2-0001<->I-UE-GKPR-ENB-0041 $$ 

PR TBFC_P1 - Interface down Affected:23 [DOWN:0,THREAT:23] AG1_CSS: IPOF : between I-UE-GKPR-AG2-0001 GKPRGKDAPAR002-Te0/4/0/6-Te0/4/0/6 and I-UE-GKPR-ENB-0041 GKPRGKPRESR003-Te0/0/11-Te0/0/11[Gorakhpur and ] CMP -  Gorakhpur  Faizabad  since 2026-05-05 13:10:51.0 ; 
@ DOWN[], THREAT[], Linked_Tickets:[LINK1: UE-49785814-MI],spur:'0',,is_fork:0,fork_parent_information:None,spur_media_type:None,parent : ['hostname' = 'GKPRGKDAPAR002','sap_id' = 'I-UE-GKPR-AG2-0001','interface_name' = 'Te0/4/0/6','port' = 'Te0/4/0/6','link' = 'GKPRGKDAPAR002_GKPRGKPRESR003','link_no' = 21951393],path_information : (P1 = (ticket_id = 49785814,link = GKPRGKDAPAR002_GKPRGKPRESR003,ticket_type = THREAT,down_type = LINK,outage_start_time = 2026-05-05 13:10:51,outage_created_time = 2026-05-05 13:15:27)),TBFCKEY_49785814, #IFDOWN-AG1_CSS_IPOF#,ticket_nature : IPOF",9.62,00:10,,Intracity,North,Own,Intracity IP Access,,INUEGKPRGKDANB0001NA2PAR002,1.00169E+11,,NULL,,5,May-26,WK-18'26,TTR>4Hrs
2026WK-18'26,2026,WK-18'26,IM368657990,,UP East,Gorakhpur,CMM Name,I-UE-GKPR-AG2-0002,I-UE-GKPR-ENB-0516,,,O & M,NSA,AG2-OLTE (FTTX),Fibre Cut,06-05-2026,06-05-2026 11:51,06-05-2026 11:59,0000-00-00 00:00:00,06-05-2026 18:57,Resolved,Restored by single joint,"CMP_Interface Down [1]: UTTAR PRADESH(EAST)/Gorakhpur;Link: AG2_OLT : IPOF :; Down Since:2026-05-06 11:51:31.000000
 $$ [AG2_OLT]I-UE-GKPR-AG2-0002<->I-UE-GKPR-ENB-0516 $$ 

Fttx:Fiber Cut Between AG2 to OLT: IPOF : AG2_Port_Down-OLT_Port_UP|Partial Fiber cut| GKPROTELAAR001/TenGigE0/0/1/4 | 2405:200:204:38:49:44:3:168.: | TenGigE0/0/1/4 | connected to OLT -INUEGKPRBDKJTW0002ENBOLT001_NT-A:SFP-1 | I-UE-GKPR-ENB-0516 | 10.1.189.212 | NA | Customer on threat : 223",7.08,00:08,,Intercity,North,Own,Intercity IP Core,Permanent,INUEGKPROTELNB0001MA2AAR001,1.00169E+11,,NULL,,6,May-26,WK-18'26,TTR>4Hrs
2026WK-18'26,2026,WK-18'26,IM367793609,,UP East,Gorakhpur,CMM Name,I-UE-RDPR-ENB-I001,I-UE-RDPR-ENB-H005,,,O & M,NSA,CSS - CSS,Fibre Cut,02-05-2026,02-05-2026 11:59,02-05-2026 11:59,0000-00-00 00:00:00,02-05-2026 18:46,Resolved,Restored by double joint,"Own aerial fiber burned during garbage burning work at 0.5KM I-UE-RDPR-ENB-H005, restored by double joint, 400 meter cable added, delay due to high loss 
CMP_Interface Down [1]: UTTAR PRADESH(EAST)/Gorakhpur;Link: CSS_CSS : IPOF :; Down Since:2026-05-02 11:49:01.000000
 $$ [CSS_CSS]I-UE-RDPR-ENB-I001<->I-UE-RDPR-ENB-H005 $$ 

PR TBFC_P1 - Interface down Affected:13 [DOWN:0,THREAT:13] CSS_CSS: IPOF : between I-UE-RDPR-ENB-I001 RDPRRDPRESR012-BD355-TenGigabitEthernet0/0/11 and I-UE-RDPR-ENB-H005 RDPRRDPRESR041-BD354-TenGigabitEthernet0/0/10[Sekhui and ] CMP -  Gorakhpur  since 2026-05-02 11:49:01.0 ; 
@ DOWN[], THREAT[], Linked_Tickets:[LINK1: UE-49690498-MI],spur:'0',,is_fork:0,fork_parent_information:None,spur_media_type:None,parent : ['hostname' = 'RDPRRDPRESR012','sap_id' = 'I-UE-RDPR-ENB-I001','interface_name' = 'BD355','port' = 'TenGigabitEthernet0/0/11','link' = 'RDPRRDPRESR012_RDPRRDPRESR041','link_no' = 22422915],path_information : (P1 = (ticket_id = 49690498,link = RDPRRDPRESR012_RDPRRDPRESR041,ticket_type = THREAT,down_type = LINK,outage_start_time = 2026-05-02 11:49:01,outage_created_time = 2026-05-02 11:51:54)),TBFCKEY_49690498, #IFDOWN-CSS_CSS_IPOF#,ticket_nature : IPOF",6.95,00:10,,Intracity,North,Own,Intracity IP Access,,INUERDPRXXXXTW6012ENBESR001,1.00172E+11,,NULL,,2,May-26,WK-18'26,TTR>4Hrs
2026WK-18'26,2026,WK-18'26,IM368788911,,UP East,Varanasi,CMM Name,I-UE-VRNS-ENB-0933,I-UE-VRNS-ENB-0944,,,O & M,NSA,AG1 - AG1,Fibre Cut,07-05-2026,07-05-2026 01:42,07-05-2026 01:42,0000-00-00 00:00:00,07-05-2026 07:51,Resolved,Restored by double joint,"Aerial cable damaged by nagar nigam at 1.4 kms from I-UE-VRNS-AG1-0944
200m cable added with Double joint //Permanent restored.


CMP_Interface Down [1]: UTTAR PRADESH(EAST)/Varanasi;Link: AG1_AG1 : IPOF :; Down Since:2026-05-07 01:34:41.000000
 $$ [AG1_AG1]I-UE-VRNS-ENB-0933<->I-UE-VRNS-ENB-0944
VRNSDMRNPAR001/TenGigabitEthernet0/3/8
VRNSPRHDPAR001/TenGigabitEthernet0/4/2
VRNSDMRNPAR001/TenGigabitEthernet0/4/2
VRNSPRHDPAR001/TenGigabitEthernet0/3/8 $$ 

Interface down AG1_AG1 Total :2,10G:2,100G:0,400G:0: IPOF : between I-UE-VRNS-ENB-0933 and I-UE-VRNS-ENB-0944[ASSI GHAT & RAJGHAT Varanasi ] since 2026-05-07 01:34:41
 PR ALARM : Interface down AG1_AG1 SO6-CO Total :2,10G:2,100G:0,400G:0 Rg:N Between Site : VRNSDMRNPAR001 port TenGigabitEthernet0/3/8; AND VRNSPRHDPAR001 port Port-Channel11-Fiber;MaintenancePoint - Varanasi;SAPID - I-UE-VRNS-ENB-0933;DESTINATION_SAPID - I-UE-VRNS-ENB-0944
VRNSDMRNPAR001/TenGigabitEthernet0/3/8
VRNSPRHDPAR001/TenGigabitEthernet0/4/2
VRNSDMRNPAR001/TenGigabitEthernet0/4/2
VRNSPRHDPAR001/TenGigabitEthernet0/3/8",6.27,00:07,,Intercity,North,Own,Intercity IP Core,Permanent,INUEVRNSDMRNTW0002MA1PAR001,1.00172E+11,,NULL,,7,May-26,WK-18'26,TTR>4Hrs
2026WK-18'26,2026,WK-18'26,IM368853817,,UP East,Faizabad,CMM Name,I-UE-BSTI-ENB-H007,I-UE-BSTI-ENB-0068,,,O & M,NSA,CSS - CSS,Fibre Cut,07-05-2026,07-05-2026 10:38,07-05-2026 10:38,0000-00-00 00:00:00,07-05-2026 22:05,Resolved,Restored by double joint,"RFO - Own 48f cable damaged due to Ep work at 7.3km from Basti, link restored permanently with DJ of 150m cable added.CMP_Interface Down [2]: UTTAR PRADESH(EAST)/Faizabad;Link: CSS_CSS : IPOF :; Down Since:2026-05-07 10:28:25.000000
 $$ [CSS_CSS]I-UE-BSTI-ENB-H007<->I-UE-BSTI-ENB-0068;[AG2_OLT]I-UE-BSTI-ENB-0068<->I-UE-GKPR-AG2-0001 $$ 

PR TBFC_P1 - Interface down Affected:11 [DOWN:0,THREAT:11] CSS_CSS: IPOF : between I-UE-BSTI-ENB-H007 BSTIJYPWESR005-BD355-TenGigabitEthernet0/0/11 and I-UE-BSTI-ENB-0068 BSTIJYPWESR004-BD354-TenGigabitEthernet0/0/10[Gandhi Nagar and ] CMP -  Faizabad  since 2026-05-07 10:28:25.0 ; 
@ DOWN[], THREAT[], Linked_Tickets:[LINK1: UE-49844621-MI],spur:'0',,is_fork:0,fork_parent_information:None,spur_media_type:None,parent : ['hostname' = 'BSTIJYPWESR005','sap_id' = 'I-UE-BSTI-ENB-H007','interface_name' = 'BD355','port' = 'TenGigabitEthernet0/0/11','link' = 'BSTIJYPWESR005_BSTIJYPWESR004','link_no' = 21994773],path_information : (P1 = (ticket_id = 49844621,link = BSTIJYPWESR005_BSTIJYPWESR004,ticket_type = THREAT,down_type = LINK,outage_start_time = 2026-05-07 10:28:25,outage_created_time = 2026-05-07 10:32:00)),TBFCKEY_49844621, #IFDOWN-CSS_CSS_IPOF#,ticket_nature : IPOF
Fttx:Fiber Cut Between AG2 to OLT: IPOF : | INUEBSTIJYPWTW0001ENBOLT001_NT-A:SFP-1 | I-UE-BSTI-ENB-0068 | 10.1.170.116 | Gandhi Nagar and INUEGKPRGKDANB0001NA2AAR001_TENGIGE0/1/1/0 | I-UE-GKPR-AG2-0001 | 49.44.4.107 | Gorakhpur
[Link 1:INUEBSTIJYPWTW0001ENBOLT001_NT-A:SFP-1 |",11.62,00:09,,Intracity,North,Own,Intracity IP Access,,INUEBSTIJYPWTW6004ENBESR001,1.00172E+11,,NULL,,7,May-26,WK-18'26,TTR>4Hrs
2026WK-18'26,2026,WK-18'26,IM368243667,,UP East,Allahabad,CMM Name,I-UE-ABDD-ENB-0498,I-UE-ABDD-ENB-0358,,,O & M,NSA,CSS - CSS,Fibre Cut,04-05-2026,04-05-2026 15:17,04-05-2026 15:17,0000-00-00 00:00:00,04-05-2026 18:02,Resolved,Restored by single joint,"CMP_Interface Down [1]: UTTAR PRADESH(EAST)/Allahabad;Link: CSS_CSS : IPOF :; Down Since:2026-05-04 15:07:30.000000
 $$ [CSS_CSS]I-UE-ABDD-ENB-0498<->I-UE-ABDD-ENB-0358 $$ 

PR TBFC_P1 - Interface down Affected:8 [DOWN:0,THREAT:8] CSS_CSS: IPOF : between I-UE-ABDD-ENB-0498 ABDDABDKESR003-Te0/0/0/25-Te0/0/0/25 and I-UE-ABDD-ENB-0358 ABDDALBDESR001-BD354-TenGigabitEthernet0/0/10[Madhupur Patti and ] CMP -  Allahabad  since 2026-05-04 15:07:30.0 ; 
@ DOWN[], THREAT[], Linked_Tickets:[LINK1: UE-49752012-MI],spur:'0',,is_fork:0,fork_parent_information:None,spur_media_type:None,parent : ['hostname' = 'ABDDABDKESR003','sap_id' = 'I-UE-ABDD-ENB-0498','interface_name' = 'Te0/0/0/25','port' = 'Te0/0/0/25','link' = 'ABDDABDKESR003_ABDDALBDESR001','link_no' = 16161505],path_information : (P1 = (ticket_id = 49752012,link = ABDDABDKESR003_ABDDALBDESR001,ticket_type = THREAT,down_type = LINK,outage_start_time = 2026-05-04 15:07:30,outage_created_time = 2026-05-04 15:10:06)),TBFCKEY_49752012, #IFDOWN-CSS_CSS_IPOF#,ticket_nature : IPOF",2.9,00:09,,Intracity,North,Own,Intracity IP Access,,INUEABDDABDKNB0001ENBESR001,1.00172E+11,,NULL,,4,May-26,WK-18'26,TTR<4Hrs
2026WK-18'26,2026,WK-18'26,IM368447444,,UP East,Allahabad,CMM Name,I-UE-CHYL-ENB-6009,I-UE-MNJP-ILA-0001,,,O & M,NSA,AG1 - AG1,Fibre Cut,05-05-2026,05-05-2026 12:30,05-05-2026 12:30,0000-00-00 00:00:00,05-05-2026 17:36,Resolved,Restored by single joint,"
Mr. Ranjeet patel // +919315180558// OWN // Cut due to NHI work //OTDR distance 5 km from I-UE-CHYL-ENB-6009// SJ/// Permanent / // Fiber type 48// 

CMP_Interface Down [2]: UTTAR PRADESH(EAST)/Allahabad;Link: AG1_AG1 : IPOF :; Down Since:2026-05-05 12:19:42.000000
 $$ [AG1_AG1]I-UE-CHYL-ENB-6009<->I-UE-MNJP-ILA-0001
SRAQSRAQPAR001/TenGigabitEthernet0/0/7
MNJPMNJPPAR002/TenGigabitEthernet0/4/2
MNJPMNJPPAR002/TenGigabitEthernet0/4/3
SRAQSRAQPAR001/TenGigabitEthernet0/0/0;[CSS_CSS]I-UE-MNJP-ENB-9082<->I-UE-CHYL-ENB-6008 $$ 

Interface down AG1_AG1 Total :2,10G:2,100G:0,400G:0: IPOF : between I-UE-CHYL-ENB-6009 and I-UE-MNJP-ILA-0001[Sarai Aquil & Manjhanpur ] since 2026-05-05 12:19:42
 PR ALARM : Interface down AG1_AG1 SO6-NA Total :2,10G:2,100G:0,400G:0 Rg:N Between Site : SRAQSRAQPAR001 port TenGigabitEthernet0/0/7; AND MNJPMNJPPAR002 port TenGE0/4/2-Fiber;MaintenancePoint - Allahabad;SAPID - I-UE-CHYL-ENB-6009;DESTINATION_SAPID - I-UE-MNJP-ILA-0001
SRAQSRAQPAR001/TenGigabitEthernet0/0/7
MNJPMNJPPAR002/TenGigabitEthernet0/4/2
MNJPMNJPPAR002/TenGigabitEthernet0/4/3
SRAQSRAQPAR001/TenGigabitEthernet0/0/0
PR TBFC_P1 - Interface down Affected:20 [DOWN:0,THREAT:20] CSS_CSS: IPOF : between I-UE-MNJP-ENB-9082 MNJPMNJPESR069-Te0/0/0/24-Te0/0/0/24 and I-UE-CHYL-ENB-6008 CHYLCHYLESR009-BD355-TenGigabitEthernet0/0/11[Jathi and ] CMP -  Allahabad  Banda  since 2026-05-05 12:19:43.0 ; 
@ DOWN[], THREAT[], Linked_Tickets:[LINK1: UE-49784438-MI],spur:'0',,is_fork:0,fork_pa",5.27,00:10,,Intercity,North,Own,Intercity IP Core,Permanent,INUESRAQSRAQTW6001ENBPAR001,TBD,,NULL,,5,May-26,WK-18'26,TTR>4Hrs
2026WK-18'26,2026,WK-18'26,IM367650083,,UP East,Raibareilly,CMM Name,I-UE-SPUR-AG2-0001,I-UE-FZAD-JCN-6000,,,O & M,NSA,AG2 - AG2,Fibre Cut,01-05-2026,01-05-2026 16:48,01-05-2026 16:48,0000-00-00 00:00:00,01-05-2026 20:52,Resolved,Restored by single joint,": OWN 48F intracity cable cut happened in Fatehpur city at Bindki bus stand .6 KM from I-UE-FPRP-ENB-0036 in culvert cleaning work .
Restored permanent with single joint .


CMP_Interface Down [4]: UTTAR PRADESH(EAST)/Raibareilly;Link: AG2_AG2 : IPOF :; Down Since:2026-05-01 16:44:05.000000
 $$ [AG2_AG2]I-UE-SPUR-AG2-0001<->I-UE-FZAD-JCN-6000
SPURLXMRAAR002/HundredGigE0/7/0/1
FZADCTBRAAR004/HundredGigE0/6/0/0
FZADCTBRAAR004/HundredGigE0/6/0/0
SPURLXMRAAR002/HundredGigE0/7/0/1;[CSS_CSS]I-UE-FPRP-ENB-0004<->I-UE-FPRP-ENB-0036;[CSS_CSS]I-UE-FPRP-ENB-0043<->I-UE-FPRP-ENB-0055;[OLT_OLT]I-UE-FPRP-ENB-0055<->I-UE-FPRP-ENB-0043 $$ 

Interface down AG2_AG2 Total :1,10G:0,100G:1,400G:0 between Sultanpur NLD AG2 and Sahadatganj since 2026-05-01 16:44:05
 PR ALARM : Interface down AG2_AG2 SO6 -1908137878- Total :1,10G:0,100G:1,400G:0 Rg:N Between Site : SPURLXMRAAR002 port HundredGigE0/7/0/1; AND FZADCTBRAAR004 port HE-0/6/0/0-ETH;MaintenancePoint - Raibareilly;SAPID - I-UE-SPUR-AG2-0001;DESTINATION_SAPID - I-UE-FZAD-JCN-6000
SPURLXMRAAR002/HundredGigE0/7/0/1
FZADCTBRAAR004/HundredGigE0/6/0/0
FZADCTBRAAR004/HundredGigE0/6/0/0
SPURLXMRAAR002/HundredGigE0/7/0/1
PR TBFC_P1 - Interface down Affected:8 [DOWN:0,THREAT:8] CSS_CSS: IPOF : between I-UE-FPRP-ENB-0004 FPRPASVKESR001-Te0/0/0/24-Te0/0/0/24 and I-UE-FPRP-ENB-0036 FPRPCVILESR001-BD355-TenGigabitEthernet0/0/11[NaiBasti and ] CMP -  Raibareilly  since 2026-05-01 16:37:44.0 ; 
@ DOWN[], THREAT[], Linked_Tickets:[LINK1: U",4.13,00:03,,Intercity,North,Own,Intercity IP Core,,INUESPURLXMRCR0001NA2AAR002,1.0017E+11,,NULL,,1,May-26,WK-18'26,TTR>4Hrs
2026WK-18'26,2026,WK-18'26,IM368711146,,UP East,Azamgarh,CMM Name,I-UE-MRDP-ENB-6000,I-UE-BRHL-ILA-6000,,,O & M,NSA,AG1 - AG1,Fibre Cut,06-05-2026,06-05-2026 16:46,06-05-2026 16:46,0000-00-00 00:00:00,06-05-2026 17:58,Resolved,Restored by double joint,"RCA :_ RCOM Leased Media UG 12F OFC , Low depth damaged in water pipeline work // OTDR 28.5 KM from I-UE-MRDP-AG1-6000 //Double joint // Permanent restored.CMP_Interface Down [2]: UTTAR PRADESH(EAST)/Azamgarh;Link: AG1_AG1 : IPOF :; Down Since:2026-05-06 16:38:45.000000
 $$ [AG1_AG1]I-UE-MRDP-ENB-6000<->I-UE-BRHL-ILA-6000
MRDPMRDPPAR001/TenGigabitEthernet0/4/5
BRHLBRHLPAR004/TenGigabitEthernet0/3/8;[CSS_CSS]I-UE-GOSI-ENB-9087<->I-UE-GOSI-ENB-6002 $$ 

Interface down AG1_AG1 Total :1,10G:1,100G:0,400G:0: IPOF : between I-UE-MRDP-ENB-6000 and I-UE-BRHL-ILA-6000[Maryadpur & Barhalganj ] since 2026-05-06 16:38:45
 PR ALARM : Interface down AG1_AG1 SO6-NA Total :1,10G:1,100G:0,400G:0 Rg:N Between Site : MRDPMRDPPAR001 port TenGigabitEthernet0/4/5; AND BRHLBRHLPAR004 port TenGE0/3/8-Fiber;MaintenancePoint - Azamgarh;SAPID - I-UE-MRDP-ENB-6000;DESTINATION_SAPID - I-UE-BRHL-ILA-6000
MRDPMRDPPAR001/TenGigabitEthernet0/4/5
BRHLBRHLPAR004/TenGigabitEthernet0/3/8
PR TBFC_P1 - Interface down Affected:17 [DOWN:0,THREAT:17] CSS_CSS: IPOF : between I-UE-GOSI-ENB-9087 GOSIGOSIESR067-BD354-TenGigabitEthernet0/0/10 and I-UE-GOSI-ENB-6002 GOSIGOSIESR009-BD355-TenGigabitEthernet0/0/11[Korauli and ] CMP -  Azamgarh  since 2026-05-06 16:38:45.0 ; 
@ DOWN[], THREAT[], Linked_Tickets:[LINK1: UE-49823317-MI],spur:'0',,is_fork:0,fork_parent_information:None,spur_media_type:None,parent : ['hostname' = 'GOSIGOSIESR067','sap_id' = 'I-UE-GOSI-ENB-9087','interface_name' = 'BD354','port' = 'TenGiga",1.32,00:07,,Intercity,North,RCOM,Intercity IP Core,,INUEMRDPMRDPTW6001ENBPAR001,1.00172E+11,,NULL,,6,May-26,WK-18'26,TTR<4Hrs
2026WK-18'26,2026,WK-18'26,IM368764111,,UP East,Gorakhpur,CMM Name,I-UE-GKPR-ENB-4403,I-UE-GKPR-ENB-0016,,,O & M,NSA,AG1 - CSS,Fibre Cut,06-05-2026,06-05-2026 22:13,06-05-2026 22:13,0000-00-00 00:00:00,06-05-2026 23:14,Resolved,High Ageing,"CMP_Interface Down [1]: UTTAR PRADESH(EAST)/Gorakhpur;Link: AG1_CSS : IPOF :; Down Since:2026-05-06 22:04:40.000000
 $$ [AG1_CSS]I-UE-GKPR-ENB-4403<->I-UE-GKPR-ENB-0016 $$ 

PR TBFC_P1 - Interface down Affected:7 [DOWN:0,THREAT:7] AG1_CSS: IPOF : between I-UE-GKPR-ENB-4403 GKPRGKDAPAR003-Te0/4/6-Te0/4/6 and I-UE-GKPR-ENB-0016 GKPRRLWPESR001-Te0/0/0/24-Te0/0/0/24[Rostampur Tappa Haveli and ] CMP -  Gorakhpur  since 2026-05-06 22:04:40.0 ; 
@ DOWN[], THREAT[], Linked_Tickets:[LINK1: UE-49831104-MI],spur:'0',,is_fork:0,fork_parent_information:None,spur_media_type:None,parent : ['hostname' = 'GKPRGKDAPAR003','sap_id' = 'I-UE-GKPR-ENB-4403','interface_name' = 'Te0/4/6','port' = 'Te0/4/6','link' = 'GKPRGKDAPAR003_GKPRRLWPESR001','link_no' = 11645889],path_information : (P1 = (ticket_id = 49831104,link = GKPRGKDAPAR003_GKPRRLWPESR001,ticket_type = THREAT,down_type = LINK,outage_start_time = 2026-05-06 22:04:40,outage_created_time = 2026-05-06 22:08:33)),TBFCKEY_49831104, #IFDOWN-AG1_CSS_IPOF#,ticket_nature : IPOF",1.15,00:08,,Intracity,North,Own,Intracity IP Access,,INUEGKPRGKDANB0002SM1PAR001,1.00169E+11,,NULL,,6,May-26,WK-18'26,TTR<4Hrs
2026WK-18'26,2026,WK-18'26,IM368714677,,UP East,Gorakhpur,CMM Name,I-UE-GKPR-ENB-0041,I-UE-GKPR-AG2-0001,,,O & M,NSA,AG1 - CSS,Fibre Cut,06-05-2026,06-05-2026 17:04,06-05-2026 17:04,0000-00-00 00:00:00,07-05-2026 02:06,Resolved,Restored by single joint,"CMP_Interface Down [1]: UTTAR PRADESH(EAST)/Gorakhpur;Link: AG1_CSS : IPOF :; Down Since:2026-05-06 16:54:52.000000
 $$ [AG1_CSS]I-UE-GKPR-ENB-0041<->I-UE-GKPR-AG2-0001 $$ 

PR TBFC_P1 - Interface down Affected:23 [DOWN:0,THREAT:23] AG1_CSS: IPOF : between I-UE-GKPR-ENB-0041 GKPRGKPRESR003-Te0/0/11-Te0/0/11 and I-UE-GKPR-AG2-0001 GKPRGKDAPAR002-Te0/4/0/6-Te0/4/0/6[Gorakhpur and ] CMP -  Gorakhpur  Faizabad  since 2026-05-06 16:54:52.0 ; 
@ DOWN[], THREAT[], Linked_Tickets:[LINK1: UE-49823699-MI],spur:'0',,is_fork:0,fork_parent_information:None,spur_media_type:None,parent : ['hostname' = 'GKPRGKPRESR003','sap_id' = 'I-UE-GKPR-ENB-0041','interface_name' = 'Te0/0/11','port' = 'Te0/0/11','link' = 'GKPRGKPRESR003_GKPRGKDAPAR002','link_no' = 21951393],path_information : (P1 = (ticket_id = 49823699,link = GKPRGKPRESR003_GKPRGKDAPAR002,ticket_type = THREAT,down_type = LINK,outage_start_time = 2026-05-06 16:54:52,outage_created_time = 2026-05-06 16:57:27)),TBFCKEY_49823699, #IFDOWN-AG1_CSS_IPOF#,ticket_nature : IPOF",9.18,00:09,,Intracity,North,Own,Intracity IP Access,,INUEGKPRGKDANB0001NA2PAR002,1.00169E+11,,NULL,,7,May-26,WK-18'26,TTR>4Hrs
2026WK-18'26,2026,WK-18'26,IM367923689,,UP East,Faizabad,CMM Name,I-UE-AKBR-ENB-I012,I-UE-AKBR-ENB-V002,,,O & M,NSA,CSS - CSS,Fibre Cut,02-05-2026,02-05-2026 23:56,02-05-2026 23:56,0000-00-00 00:00:00,03-05-2026 04:20,Resolved,Restored by single joint,"CMP_Interface Down [1]: UTTAR PRADESH(EAST)/Faizabad;Link: CSS_CSS : IPOF :; Down Since:2026-05-02 23:46:33.000000
 $$ [CSS_CSS]I-UE-AKBR-ENB-I012<->I-UE-AKBR-ENB-V002 $$ 

PR TBFC_P1 - Interface down Affected:14 [DOWN:0,THREAT:14] CSS_CSS: IPOF : between I-UE-AKBR-ENB-I012 AKBRAKBRESR027-BD355-TenGigabitEthernet0/0/11 and I-UE-AKBR-ENB-V002 AKBRAKBRESR021-BD354-TenGigabitEthernet0/0/10[Peerpur and ] CMP -  Faizabad  Raibareilly  Azamgarh  since 2026-05-02 23:46:33.0 ; 
@ DOWN[], THREAT[], Linked_Tickets:[LINK1: UE-49709237-MI],spur:'0',,is_fork:0,fork_parent_information:None,spur_media_type:None,parent : ['hostname' = 'AKBRAKBRESR027','sap_id' = 'I-UE-AKBR-ENB-I012','interface_name' = 'BD355','port' = 'TenGigabitEthernet0/0/11','link' = 'AKBRAKBRESR027_AKBRAKBRESR021','link_no' = 22444062],path_information : (P1 = (ticket_id = 49709237,link = AKBRAKBRESR027_AKBRAKBRESR021,ticket_type = THREAT,down_type = LINK,outage_start_time = 2026-05-02 23:46:33,outage_created_time = 2026-05-02 23:49:27)),TBFCKEY_49709237, #IFDOWN-CSS_CSS_IPOF#,ticket_nature : IPOF",4.55,00:10,,Intracity,North,Own,Intracity IP Access,,INUEAKBRXXXXTW6017ENBESR001,1.00172E+11,,NULL,,3,May-26,WK-18'26,TTR>4Hrs
2026WK-18'26,2026,WK-18'26,IM368872563,,UP East,Raibareilly,CMM Name,I-UE-SPUR-ENB-H002,I-UE-AMTI-ENB-H002,,,O & M,NSA,CSS - CSS,Fibre Cut,07-05-2026,07-05-2026 12:17,07-05-2026 12:17,0000-00-00 00:00:00,07-05-2026 15:30,Resolved,Restored by double joint,"Mr. pawan yadav // +919140973823// RCOM // Cut due to Private plotting work //OTDR distance 3.8 km from I-UE-SPUR-ENB-H002// /DJ 205 mtr  // Permanent / // Fiber type 24// Live core 02

CMP_Interface Down [1]: UTTAR PRADESH(EAST)/Raibareilly;Link: CSS_CSS : IPOF :; Down Since:2026-05-07 12:07:42.000000
 $$ [CSS_CSS]I-UE-SPUR-ENB-H002<->I-UE-AMTI-ENB-H002 $$ 

PR TBFC_P1 - Interface down Affected:20 [DOWN:0,THREAT:20] CSS_CSS: IPOF : between I-UE-SPUR-ENB-H002 SPURSPURESR031-Te0/0/0/24-Te0/0/0/24 and I-UE-AMTI-ENB-H002 AMTIAMTIESR026-BD355-TenGigabitEthernet0/0/11[Utori and ] CMP -  Raibareilly  Allahabad  since 2026-05-07 12:07:42.0 ; 
@ DOWN[], THREAT[], Linked_Tickets:[LINK1: UE-49846899-MI],spur:'0',,is_fork:0,fork_parent_information:None,spur_media_type:None,parent : ['hostname' = 'SPURSPURESR031','sap_id' = 'I-UE-SPUR-ENB-H002','interface_name' = 'Te0/0/0/24','port' = 'Te0/0/0/24','link' = 'SPURSPURESR031_AMTIAMTIESR026','link_no' = 21877047],path_information : (P1 = (ticket_id = 49846899,link = SPURSPURESR031_AMTIAMTIESR026,ticket_type = THREAT,down_type = LINK,outage_start_time = 2026-05-07 12:07:42,outage_created_time = 2026-05-07 12:09:56)),TBFCKEY_49846899, #IFDOWN-CSS_CSS_IPOF#,ticket_nature : IPOF",3.37,00:10,,Intracity,North,RCOM,Intracity IP Access,Permanent,INUESPURXXXXTW6014ENBESR001,1.00172E+11,,NULL,,7,May-26,WK-18'26,TTR<4Hrs
